"Estado","year","gdp","gdp_mp","gdp_smp","gov","deflator","pop","gov_real","govpc","gdppc","gdppc_smp","gdppc_mp"
"México",2013,1923371.619,0,1923371.619,67234.670255,80.013050665692,15884192,84029.629786168,5290.14190877118,121087.155015502,121087.155015502,0
"México",2014,1966749.107,0,1966749.107,75260.980108,84.089284144772,16093912,89501.2734065226,5561.18819380413,122204.539642071,122204.539642071,0
"México",2015,2007571.85,0,2007571.85,81718.984331,88.043082542724,16305337,92817.0413517097,5692.43318011211,123123.603639716,123123.603639716,0
"México",2016,2058752.802,0,2058752.802,88553.802177,92.660992866496,16519517,95567.5084386225,5785.12727936431,124625.484025955,124625.484025955,0
"México",2017,2166131.837,0,2166131.837,102335.59827,96.667554681253,16736493,105863.439504016,6325.30599475148,129425.67101722,129425.67101722,0
"México",2018,2243797.97,0,2243797.97,115582.108343,100,16857044,115582.108343,6856.60595908749,133107.439833461,133107.439833461,0
"México",2019,2209647.064,0,2209647.064,121181.641759,103.910380187304,16948935,116621.305340779,6880.74532947226,130370.850085861,130370.850085861,0
"México",2020,2035392.322,0,2035392.322,115000.176779,109.476633468405,17085585,105045.408445254,6148.18915742448,119129.214598154,119129.214598154,0
"México",2021,2163537.857,0,2163537.857,121652.92219,114.128525507931,17204171,106592.915004011,6195.76002842631,125756.588736534,125756.588736534,0
"México",2022,2218442.304,0,2218442.304,141501.308468,121.333440592377,17376320,116621.85443449,6711.53929223735,127670.433325353,127670.433325353,0
"México",2023,2275497.833,0,2275497.833,150707.116613,126.860986116351,17617089,118797.055916607,6743.28522246817,129164.235532896,129164.235532896,0
"Michoacán",2005,461303.857,0,461303.857,8223.175,48.703258295107,4242185,16884.2399622905,3980.08101067975,108742.041424407,108742.041424407,0
"Michoacán",2006,485161.704,0,485161.704,9615.801,51.028493172248,4269684,18843.9838259414,4413.43758131547,113629.417071615,113629.417071615,0
"Michoacán",2007,499362.052,0,499362.052,9702.768,54.823392747513,4256652,17698.2260924378,4157.78083161081,117313.337336479,117313.337336479,0
"Michoacán",2008,511751.728,0,511751.728,12613.689,57.776593184264,4292932,21831.832416584,5085.52952075271,119207.97441003,119207.97441003,0
"Michoacán",2009,491327.01,0,491327.01,11070.36,63.885640644914,4329570,17328.4010119437,4002.33764829849,113481.710654869,113481.710654869,0
"Michoacán",2010,502494.794,0,502494.794,13344.066305,65.739384953708,4359870,20298.4349707509,4655.74316911992,115254.536029744,115254.536029744,0
"Michoacán",2011,522286.563,0,522286.563,14888.045212,71.497623996886,4381026,20823.1328255725,4753.0265343261,119215.581692508,119215.581692508,0
"Michoacán",2012,531827.401,0,531827.401,15388.77538,73.672750268842,4402286,20888.0153433179,4744.81106936667,120807.09908443,120807.09908443,0
"Michoacán",2013,533525.806,0,533525.806,17030.306464,76.354097293656,4423641,22304.3779805318,5042.08591531993,120607.844533496,120607.844533496,0
"Michoacán",2014,560341.417,0,560341.417,18485.607085,79.709001770969,4444764,23191.3669401047,5217.68241015827,126067.754553448,126067.754553448,0
"Michoacán",2015,573505.865,0,573505.865,19619.287103,82.496972197486,4465820,23781.8268724266,5325.29902065613,128421.177969555,128421.177969555,0
"Michoacán",2016,591409.519,0,591409.519,22039.10515,88.537443713347,4487049,24892.4118719249,5547.61311318973,131803.668513538,131803.668513538,0
"Michoacán",2017,610394.385,0,610394.385,23653.81896,95.47735158147,4508375,24774.2721893751,5495.16670405081,135391.218565448,135391.218565448,0
"Michoacán",2018,633756.559,0,633756.559,27182.415986,100,4667930,27182.415986,5823.22699483497,135768.222531186,135768.222531186,0
"Michoacán",2019,635628.201,0,635628.201,28617.151474,104.873623440757,4730451,27287.2725620716,5768.42938698057,134369.471536646,134369.471536646,0
"Michoacán",2020,601188.661,0,601188.661,26527.124066,109.820879006898,4812033,24154.900512437,5019.68721171218,124934.442677347,124934.442677347,0
"Michoacán",2021,629066.207,0,629066.207,30117.23659,115.339462989148,4897011,26111.8231431628,5332.19613824898,128459.218694832,128459.218694832,0
"Michoacán",2022,652212.814,0,652212.814,35086.709639,126.452412356314,4930866,27746.967404729,5627.19964499726,132271.453736524,132271.453736524,0
"Michoacán",2023,679343.786,0,679343.786,37417.873476,129.563504684799,4955484,28879.9485372288,5827.87645711878,137089.290571819,137089.290571819,0
"Morelos",2005,235326.288,0,235326.288,4236.989,56.279986025191,1690244,7528.41160639862,4454.03835564488,139226.222959525,139226.222959525,0
"Morelos",2006,232043.608,0,232043.608,4818.663,58.400483498774,1713141,8251.06696265821,4816.33850492061,135449.217548351,135449.217548351,0
"Morelos",2007,237033.907,0,237033.907,4765.499,61.038543316927,1718965,7807.36030225421,4541.89602595411,137893.387590789,137893.387590789,0
"Morelos",2008,231184.487,0,231184.487,5998.107,62.886318146425,1741261,9538.01586226428,5477.64859045501,132768.428742159,132768.428742159,0
"Morelos",2009,222778.287,0,222778.287,5309.369,67.996195248597,1763863,7808.33248182302,4426.83614420339,126301.355037211,126301.355037211,0
"Morelos",2010,232495.234,0,232495.234,6229.703305,70.269463674253,1786174,8865.44877285379,4963.37354191349,130163.82166575,130163.82166575,0
"Morelos",2011,241158.47,0,241158.47,6943.532904,71.361316896728,1807730,9730.10757922037,5382.50047253759,133404.031575512,133404.031575512,0
"Morelos",2012,248100.471,0,248100.471,6939.264223,74.241780459982,1829582,9346.84510528465,5108.73254398253,135605.002126169,135605.002126169,0
"Morelos",2013,258139.365,0,258139.365,7451.36883,76.090074057477,1851717,9792.8263604677,5288.51134404863,139405.408601854,139405.408601854,0
"Morelos",2014,259665.782,0,259665.782,8296.8393947,78.862871119461,1873697,10520.5900786087,5614.88334485711,138584.724211012,138584.724211012,0
"Morelos",2015,265750.876,0,265750.876,8765.3611009,83.027915588132,1895835,10557.1253220199,5568.58868098749,140176.163009967,140176.163009967,0
"Morelos",2016,274364.869,0,274364.869,9135.8922169,89.395108744772,1918252,10219.6779501477,5327.59926753507,143028.584878316,143028.584878316,0
"Morelos",2017,277402.793,0,277402.793,10447.2564499,94.965685511321,1940894,11001.0857012711,5668.05075458582,142925.266913082,142925.266913082,0
"Morelos",2018,273244.597,0,273244.597,11307.1658056,100,1963953,11307.1658056,5757.35050971179,139129.906367413,139129.906367413,0
"Morelos",2019,269686.001,0,269686.001,11889.2052039,103.241178988746,1974597,11515.9525688834,5832.0520941151,136577.74269889,136577.74269889,0
"Morelos",2020,244988.806,0,244988.806,11062.05087,108.500474099213,1977211,10195.3940402923,5156.4522149089,123906.252797501,123906.252797501,0
"Morelos",2021,259938.545,0,259938.545,12160.29863,113.260760153905,1991241,10736.5504288298,5391.8889922565,130540.97670749,130540.97670749,0
